property_type,design,quality,eff_yr_built,above_grd_sf,basemt_tot_sf,basemt_fin_sf,basemt_unf_sf,garage_type,garage_sf,est_land_sf,distress_sale,sale_date_(mon-yr),sale_price,time_adjust_sales_price,market_area,full_address,lat,lon,sale_date
Res,2-3 Story,Average,1990,2225,851,588,263,Attached,441,5916,0,2022-02-07 00:00:00,1000000.0,1044500.0,102,"3974 CAMPO CT, UNINCORPORATED, CO",,,2022-02
Res,Split-Level,Average,1995,1426,0,0,0,Attached,253,8692,0,2021-06-24 00:00:00,1300000.0,1597700.0,102,"3695 CATALPA WAY, BOULDER, CO",40.0412,-105.27344213333333,2021-06
Res,Ranch,Good,2000,1694,1662,1383,279,Attached,480,8467,0,2021-04-30 00:00:00,985000.0,1231300.0,102,"3845 CAYMAN PL, BOULDER, CO",40.0507286,-105.24928690457287,2021-04
Res,2-3 Story,Very Good,2014,3281,1390,1220,170,Attached,770,4500,0,2019-12-30 00:00:00,1460000.0,2132900.0,102,"4118 CLIFTON CT, BOULDER, CO",,,2019-12
Res,2-3 Story,Very Good,2014,3300,1459,1315,144,Attached,505,4500,0,2020-06-19 00:00:00,1575000.0,2176800.0,102,"4128 CLIFTON CT, BOULDER, CO",,,2020-06
Res,2-3 Story,Very Good,2017,3155,1222,1222,0,Attached,608,4725,0,2020-02-05 00:00:00,1506000.0,2173600.0,102,"4178 CLIFTON CT, BOULDER, CO",,,2020-02
Res,Ranch,Average,1990,1872,1235,1235,0,Attached,625,11511,0,2021-09-20 00:00:00,1675000.0,1951000.0,102,"3545 CLOVER CIR, BOULDER, CO",40.039131499999996,-105.27424638591269,2021-09
Res,Split-Level,Average,1990,2137,0,0,0,Detached,459,8863,0,2022-05-26 00:00:00,1915000.0,1915000.0,102,"3520 CLOVERLEAF DR, BOULDER, CO",40.03871,-105.27513622375245,2022-05
Res,Ranch,Average,1980,1249,1215,1215,0,Attached,252,7299,0,2020-02-05 00:00:00,800000.0,1189300.0,102,"3525 CLOVERLEAF DR, BOULDER, CO",40.038641999999996,-105.2757593224906,2020-02
Res,Bi-Level,Average,1989,1922,0,0,0,Detached,672,8628,0,2021-04-19 00:00:00,985000.0,1235100.0,102,"3570 CLOVERLEAF DR, BOULDER, CO",40.0395547,-105.27460068189822,2021-04
Res,Ranch,Average,1968,1204,1204,602,602,Attached,420,8656,0,2019-11-21 00:00:00,695000.0,1017400.0,102,"3625 CLOVERLEAF DR, BOULDER, CO",40.0404935,-105.27503530045206,2019-11
Res,Ranch,Very Good,2009,2331,1204,1204,0,Attached,441,8656,0,2021-01-29 00:00:00,2292500.0,2962600.0,102,"3625 CLOVERLEAF DR, BOULDER, CO",40.0404935,-105.27503530045206,2021-01
Res,Bi-Level,Average,1993,1580,220,0,220,Attached,264,7530,0,2021-08-24 00:00:00,977100.0,1163100.0,102,"3640 CLOVERLEAF DR, BOULDER, CO",40.04061975,-105.27449176881134,2021-08
Res,Split-Level,Average,1963,1280,0,0,0,Attached,288,6947,0,2021-08-05 00:00:00,895000.0,1065400.0,102,"3675 CLOVERLEAF DR, BOULDER, CO",40.0409617,-105.27483688609172,2021-08
Res,Bi-Level,Average,1962,2050,0,0,0,Carport,350,7411,0,2021-05-14 00:00:00,910000.0,1129700.0,102,"3715 CLOVERLEAF DR, BOULDER, CO",40.04145805,-105.27440259592336,2021-05
Res,Split-Level,Good,1970,1734,598,0,598,Attached,598,14161,0,2021-11-15 00:00:00,1060000.0,1182000.0,102,"3800 CLOVERLEAF DR, BOULDER, CO",40.04197565,-105.27349394999999,2021-11
Res,2-3 Story,Good,1966,2064,0,0,0,Attached,500,10533,0,2020-07-06 00:00:00,1047500.0,1437800.0,102,"3821 CLOVERLEAF DR, BOULDER, CO",40.0424695,-105.27438900000001,2020-07
Res,Ranch,Good,1968,1713,1713,1521,192,Attached,480,11025,0,2021-10-01 00:00:00,1500000.0,1709600.0,102,"3825 CLOVERLEAF DR, BOULDER, CO",40.0425037,-105.27467818720282,2021-10
Res,Split-Level,Average,1998,1532,850,850,0,Attached,462,5597,0,2021-06-01 00:00:00,939900.0,1155100.0,102,"4195 CORRIENTE PL, UNINCORPORATED, CO",,,2021-06
Res,Split-Level,Average,1990,1474,574,517,57,Attached,399,5649,0,2019-12-10 00:00:00,749000.0,1094200.0,102,"4225 CORRIENTE PL, UNINCORPORATED, CO",,,2019-12
Res,2-3 Story,Excellent,1993,4322,2092,1652,440,Attached,675,9868,0,2020-10-19 00:00:00,2276400.0,3031700.0,102,"1558 CRESS CT, BOULDER, CO",40.0429282,-105.27867142784655,2020-10
Res,2-3 Story,Average,1997,1302,0,0,0,Attached,380,5144,0,2019-09-09 00:00:00,702000.0,1031800.0,102,"4060 CRYSTAL CT, BOULDER, CO",40.0487079,-105.26164839224683,2019-09
Res,2-3 Story,Average,2010,1332,0,0,0,Attached,380,4809,0,2022-07-18 00:00:00,784000.0,783400.0,102,"4072 DAWN CT, BOULDER, CO",40.0486978,-105.2594041934095,2022-07
Res,2-3 Story,Average,1995,1492,1140,570,570,Attached,400,7550,0,2020-05-29 00:00:00,840000.0,1176400.0,102,"3980 DEHESA CT, UNINCORPORATED, CO",,,2020-05
Res,Bi-Level,Average,2005,1954,0,0,0,Attached,624,8189,0,2022-04-28 00:00:00,1705000.0,1705000.0,102,"1854 DEL ROSA CT, BOULDER, CO",40.037844,-105.27407099999999,2022-04
Res,Ranch,Average,1987,1102,1102,856,246,Attached,319,8012,0,2020-08-20 00:00:00,760000.0,1032800.0,102,"1885 DEL ROSA CT, BOULDER, CO",40.037688450000005,-105.27299237191676,2020-08
Res,2-3 Story,Good,2000,2583,1358,957,401,Attached,680,7027,0,2021-10-26 00:00:00,1512500.0,1723800.0,102,"4083 ELEUTHERA CT, BOULDER, CO",40.048791949999995,-105.25069787572353,2021-10
Res,2-3 Story,Good,2001,2693,1390,1040,350,Attached,686,7025,0,2021-12-20 00:00:00,1512000.0,1644300.0,102,"4084 ELEUTHERA CT, BOULDER, CO",40.04883315,-105.25022821215785,2021-12
Res,Ranch,Average,1959,2162,0,0,0,Attached,484,30135,0,2021-12-23 00:00:00,2200000.0,2400400.0,102,"2205 EMERALD RD, UNINCORPORATED, CO",40.04846355,-105.26824143549742,2021-12
Res,Ranch,Average,1959,2162,0,0,0,Attached,484,30135,0,2021-09-30 00:00:00,2000000.0,2329600.0,102,"2205 EMERALD RD, UNINCORPORATED, CO",40.04846355,-105.26824143549742,2021-09
Res,Ranch,Average,1975,1192,1192,1104,88,Attached,384,40638,0,2021-12-08 00:00:00,1400000.0,1527500.0,102,"2290 EMERALD RD, UNINCORPORATED, CO",40.04789545,-105.2678775362694,2021-12
Res,2-3 Story,Average,2000,2131,0,0,0,Attached,600,11427,0,2022-05-13 00:00:00,1733000.0,1733000.0,102,"3190 FOLSOM ST, BOULDER, CO",40.03258955,-105.26286837401854,2022-05
Res,2-3 Story,Good,2006,1686,954,954,0,Detached,400,5249,0,2019-09-03 00:00:00,940000.0,1381600.0,102,"3278 FOLSOM ST, BOULDER, CO",40.03422705,-105.26290922478341,2019-09
Res,2-3 Story,Good,2001,1330,0,0,0,Attached,200,2837,0,2020-08-10 00:00:00,715000.0,969800.0,102,"3310 FOLSOM ST, BOULDER, CO",40.034946399999995,-105.26289725022694,2020-08
Res,Split-Level,Average,1994,1718,0,0,0,Attached,506,4274,0,2019-10-18 00:00:00,700000.0,1026800.0,102,"3805 FREDERICKS CT, UNINCORPORATED, CO",,,2019-10
Dup/Tri,2-3 Story,Average,1990,2116,0,0,0,,0,1842,0,2022-02-02 00:00:00,975000.0,1018400.0,102,"2610 FREMONT ST, BOULDER, CO",40.03070585,-105.26287309179499,2022-02
Dup/Tri,Ranch,Average,1983,2030,0,0,0,Detached,576,10588,0,2021-12-16 00:00:00,1075000.0,1172900.0,102,"2625 FREMONT ST, BOULDER, CO",40.0312818,-105.2628468,2021-12
Res,Ranch,Average,1973,1447,0,0,0,Attached,530,221439,0,2021-09-22 00:00:00,4250000.0,4950400.0,102,"4081 GARNET LN, UNINCORPORATED, CO",40.04877715,-105.27106612258484,2021-09
Res,2-3 Story,Good,2004,2316,1275,1007,268,Attached,640,7116,0,2022-03-03 00:00:00,1765000.0,1803800.0,102,"4145 GUADELOUPE ST, BOULDER, CO",40.0499493,-105.25247975742256,2022-03
Res,2-3 Story,Good,1999,2594,1377,0,1377,Attached,690,7541,0,2020-02-11 00:00:00,1060000.0,1529900.0,102,"4157 GUADELOUPE ST, BOULDER, CO",40.050169,-105.25249389856248,2020-02
Res,2-3 Story,Good,1999,2594,1377,0,1377,Attached,690,7541,0,2020-12-18 00:00:00,1095000.0,1428000.0,102,"4157 GUADELOUPE ST, BOULDER, CO",40.050169,-105.25249389856248,2020-12
Res,2-3 Story,Good,2006,2214,1076,736,340,Attached,524,7233,0,2020-12-11 00:00:00,1165000.0,1520700.0,102,"4120 S HAMPTON CIR, BOULDER, CO",40.047112299999995,-105.24718461968739,2020-12
Res,2-3 Story,Good,2005,3089,1660,1472,188,Attached,520,7669,0,2020-07-15 00:00:00,1400000.0,1921600.0,102,"4141 S HAMPTON CIR, BOULDER, CO",40.0466904,-105.24769622087817,2020-07
Res,2-3 Story,Very Good,2010,2424,1637,1228,409,Attached,676,9827,0,2020-03-03 00:00:00,1429000.0,2041900.0,102,"4254 S HAMPTON CIR, BOULDER, CO",40.0457031,-105.24697300949063,2020-03
Res,2-3 Story,Good,2004,2686,1440,1000,440,Attached,462,7295,0,2020-08-21 00:00:00,1305000.0,1768600.0,102,"4300 S HAMPTON CIR, BOULDER, CO",40.046117550000005,-105.24668185030183,2020-08
Res,2-3 Story,Good,2000,3268,1690,1521,169,Attached,726,8402,0,2020-08-13 00:00:00,1100000.0,1493400.0,102,"4357 S HAMPTON CIR, BOULDER, CO",40.04610595,-105.24627425288051,2020-08
Res,2-3 Story,Good,1995,2635,1374,384,990,Attached,698,8821,0,2020-02-28 00:00:00,889000.0,1283100.0,102,"4564 S HAMPTON CIR, BOULDER, CO",40.04599525,-105.24503354951777,2020-02
Res,2-3 Story,Good,2000,2774,1287,0,1287,Attached,765,7109,0,2019-11-15 00:00:00,975000.0,1427300.0,102,"4647 S HAMPTON CIR, BOULDER, CO",40.0466667,-105.2451526502935,2019-11
Res,Split-Level,Average,1987,1718,0,0,0,Attached,506,2785,0,2020-06-01 00:00:00,675000.0,935900.0,102,"3840 HAUPTMAN CT, UNINCORPORATED, CO",,,2020-06
Res,Split-Level,Average,2005,1718,0,0,0,Attached,506,2810,0,2020-09-08 00:00:00,725000.0,968600.0,102,"3843 HAUPTMAN CT, UNINCORPORATED, CO",,,2020-09
Res,2-3 Story,Average,2003,1320,832,832,0,Detached,400,5027,0,2021-04-09 00:00:00,834000.0,1045800.0,102,"3644 HAZELWOOD CT, BOULDER, CO",40.040807400000006,-105.25889607797184,2021-04
Res,Split-Level,Average,1996,1718,0,0,0,Attached,506,4356,0,2021-01-13 00:00:00,760000.0,982100.0,102,"3809 HOWE CT, UNINCORPORATED, CO",,,2021-01
Res,Split-Level,Average,2005,1718,0,0,0,Attached,506,2768,0,2021-04-13 00:00:00,790000.0,986200.0,102,"3842 HOWE CT, UNINCORPORATED, CO",,,2021-04
Res,2-3 Story,Good,2010,2295,1080,972,108,Detached,590,14986,0,2022-04-11 00:00:00,1680000.0,1669400.0,102,"1717 IRIS AVE, BOULDER, CO",40.0366329,-105.27565887471354,2022-04
Res,2-3 Story,Good,2000,2754,1089,0,1089,,0,8762,0,2022-05-13 00:00:00,1630000.0,1630000.0,102,"1905 IRIS AVE, BOULDER, CO",40.036656,-105.2724245,2022-05
Res,2-3 Story,Good,1990,2594,1458,774,684,Attached,460,6961,0,2022-03-03 00:00:00,1400000.0,1430800.0,102,"3497 IRIS CT, BOULDER, CO",40.038108300000005,-105.27562032915017,2022-03
Res,Ranch,Very Good,1993,2563,1083,1083,0,Attached,540,8937,0,2020-02-13 00:00:00,1609000.0,2322300.0,102,"2950 ISLAND DR, BOULDER, CO",40.040971299999995,-105.25435276219449,2020-02
Res,Ranch,Good,2005,1270,1270,936,334,Attached,504,9317,0,2021-01-12 00:00:00,1375000.0,1776900.0,102,"3585 IVY CIR, BOULDER, CO",40.0396131,-105.27116945450337,2021-01
Res,2-3 Story,Average,2000,1248,0,0,0,Detached,400,3862,0,2020-08-05 00:00:00,755100.0,1019600.0,102,"2375 JASPER CT, BOULDER, CO",40.0382209,-105.2657205696,2020-08
Res,Ranch,Average,1991,1400,0,0,0,Attached,768,31486,0,2020-10-09 00:00:00,465000.0,619300.0,102,"2820 JAY RD, UNINCORPORATED, CO",,,2020-10
Res,Ranch,Average,1975,1562,0,0,0,Detached,506,45675,0,2021-11-19 00:00:00,1156000.0,1282900.0,102,"2892 JAY RD, UNINCORPORATED, CO",,,2021-11
Res,Split-Level,Average,1963,1752,0,0,0,Detached,1152,42350,0,2021-07-01 00:00:00,1000000.0,1216700.0,102,"3210 JAY RD, UNINCORPORATED, CO",,,2021-07
Res,Split-Level,Good,1994,2437,946,866,80,Attached,440,8056,0,2019-11-01 00:00:00,950000.0,1368700.0,102,"1619 JIMSON CT, BOULDER, CO",40.0371564,-105.2770325,2019-11
Res,2-3 Story,Good,1995,2056,1302,0,1302,Attached,660,7624,0,2020-10-01 00:00:00,1100000.0,1457700.0,102,"2117 JORDAN PL, BOULDER, CO",40.0380915,-105.2699635,2020-10
Res,2-3 Story,Average,1975,1669,0,0,0,,0,2263,0,2020-03-12 00:00:00,579000.0,826800.0,102,"2006 JOSLYN PL, BOULDER, CO",40.03661915,-105.27138654692273,2020-03
Res,2-3 Story,Average,1990,1674,972,875,97,Attached,400,8016,0,2021-10-20 00:00:00,1335000.0,1521500.0,102,"2080 JOSLYN PL, BOULDER, CO",40.037645499999996,-105.270566,2021-10
Res,Split-Level,Average,1981,1516,732,732,0,Attached,400,8363,0,2019-07-11 00:00:00,870000.0,1283900.0,102,"2085 JOSLYN PL, BOULDER, CO",40.037991,-105.2710525,2019-07
Res,Split-Level,Good,1980,2302,0,0,0,Attached,552,8546,0,2021-05-26 00:00:00,1165000.0,1446200.0,102,"2277 JUNIPER AVE, BOULDER, CO",40.03754,-105.266915,2021-05
Res,Bi-Level,Good,2005,3321,175,0,175,Detached,475,11206,0,2019-08-16 00:00:00,1150000.0,1693700.0,102,"2300 JUNIPER AVE, BOULDER, CO",40.036792500000004,-105.266443,2019-08
Res,Ranch,Average,1990,1044,1044,1044,0,Detached,567,6317,0,2021-05-28 00:00:00,1200000.0,1489700.0,102,"2495 JUNIPER AVE, BOULDER, CO",40.03758775,-105.2645212253268,2021-05
Res,2-3 Story,Good,1987,2374,950,475,475,Attached,658,10020,0,2020-02-07 00:00:00,985000.0,1421700.0,102,"2209 JUNIPER CT, BOULDER, CO",40.0380165,-105.267834,2020-02
Res,2-3 Story,Good,2010,1659,864,864,0,Attached,506,7908,0,2020-02-13 00:00:00,930000.0,1342300.0,102,"2252 JUNIPER CT, BOULDER, CO",40.036781000000005,-105.2669175,2020-02
Res,2-3 Story,Good,2015,3740,0,0,0,Attached,483,11335,0,2021-03-10 00:00:00,2050000.0,2592700.0,102,"1245 KALMIA AVE, BOULDER, CO",40.0393556,-105.281153,2021-03
Res,2-3 Story,Very Good,2017,3313,1722,1722,0,Attached,600,9218,0,2020-12-02 00:00:00,2625000.0,3424500.0,102,"1411 KALMIA AVE, BOULDER, CO",40.0393686,-105.2791168,2020-12
Res,2-3 Story,Good,1990,2198,1096,1026,70,Detached,420,7092,0,2021-05-21 00:00:00,1758000.0,2182400.0,102,"1560 KALMIA AVE, BOULDER, CO",40.0387871,-105.27782375,2021-05
Res,Ranch,Average,2000,1112,1120,1008,112,Attached,294,8944,0,2022-05-17 00:00:00,1300000.0,1293000.0,102,"1620 KALMIA AVE, BOULDER, CO",40.0390062,-105.2761444304893,2022-05
Res,Ranch,Average,1973,1026,1026,923,103,Attached,324,8042,0,2021-11-05 00:00:00,1091800.0,1217500.0,102,"1800 KALMIA AVE, BOULDER, CO",40.0399025,-105.274535,2021-11
Res,2-3 Story,Good,1995,2302,1143,1143,0,Attached,460,11210,0,2019-11-01 00:00:00,1500000.0,2195900.0,102,"2393 KALMIA AVE, BOULDER, CO",40.0395945,-105.26573111549708,2019-11
Res,2-3 Story,Good,1986,2498,1658,415,1243,Attached,616,10968,0,2020-11-13 00:00:00,1150000.0,1516300.0,102,"2593 KALMIA AVE, BOULDER, CO",40.0396225,-105.26355395723144,2020-11
Res,2-3 Story,Very Good,2000,3404,1840,1840,0,Attached,748,11852,0,2020-01-14 00:00:00,1469000.0,2141700.0,102,"2363 KELLER FARM DR, BOULDER, CO",40.043386999999996,-105.26518875135284,2020-01
Res,2-3 Story,Very Good,1995,2974,1252,1252,0,Attached,602,7860,0,2021-05-28 00:00:00,1500000.0,1862100.0,102,"2147 KINCAID PL, BOULDER, CO",40.0389015,-105.2699725,2021-05
Res,2-3 Story,Very Good,2001,3369,1051,945,106,Attached,714,8818,0,2019-08-29 00:00:00,1325000.0,1951500.0,102,"2179 KINCAID PL, BOULDER, CO",40.038884499999995,-105.26922793692219,2019-08
Res,2-3 Story,Very Good,2007,2697,1114,874,240,Attached,506,9454,0,2020-03-23 00:00:00,1450000.0,2071900.0,102,"2183 KINCAID PL, BOULDER, CO",40.038835,-105.26886089309826,2020-03
Res,2-3 Story,Very Good,2000,2127,712,641,71,Attached,380,8326,0,2021-06-24 00:00:00,1515000.0,1861900.0,102,"2255 KINCAID PL, BOULDER, CO",40.038896,-105.267568,2021-06
Res,2-3 Story,Very Good,2018,3383,1800,1373,427,Attached,600,9925,0,2021-10-21 00:00:00,3200000.0,3647000.0,102,"1330 KINGWOOD PL, BOULDER, CO",40.03985327777778,-105.28006988888889,2021-10
Res,Split-Level,Good,2011,3137,750,0,750,Attached,522,14335,0,2019-09-20 00:00:00,1879000.0,2761800.0,102,"3500 KIRKWOOD PL, BOULDER, CO",40.038352,-105.2718005740456,2019-09
Res,Split-Level,Good,1975,2811,0,0,0,Attached,350,8681,0,2021-07-06 00:00:00,1165000.0,1417500.0,102,"3526 KIRKWOOD PL, BOULDER, CO",40.0383675,-105.270869,2021-07
Res,2-3 Story,Good,2005,2770,1180,1062,118,Attached,506,10000,0,2021-12-02 00:00:00,1500000.0,1636700.0,102,"3544 KIRKWOOD PL, BOULDER, CO",40.0387385,-105.270568,2021-12
Res,2-3 Story,Good,1994,2325,1290,0,1290,Attached,583,7200,0,2022-02-04 00:00:00,1497700.0,1564300.0,102,"3602 LARKWOOD CT, BOULDER, CO",40.04027825,-105.26170392962439,2022-02
Res,Split-Level,Average,1980,1426,0,0,0,Attached,253,7330,0,2020-09-04 00:00:00,685000.0,918800.0,102,"1385 LINDEN AVE, BOULDER, CO",40.0413952,-105.27974807141263,2020-09
Res,Split-Level,Good,2000,2434,463,463,0,Attached,420,9728,0,2021-01-11 00:00:00,1750000.0,2261500.0,102,"1590 LINDEN AVE, BOULDER, CO",40.0409941,-105.27776210601931,2021-01
Res,Ranch,Average,1985,1204,0,0,0,Attached,420,7170,0,2021-04-14 00:00:00,985000.0,1230100.0,102,"1650 LINDEN AVE, BOULDER, CO",40.04093345,-105.27674452848123,2021-04
Res,Split-Level,Average,1985,1280,0,0,0,Attached,264,7228,0,2019-08-28 00:00:00,789000.0,1162000.0,102,"1670 LINDEN AVE, BOULDER, CO",40.040987099999995,-105.27651627939284,2019-08
Res,Split-Level,Average,2005,1280,0,0,0,Attached,264,7228,0,2020-07-28 00:00:00,1200000.0,1647100.0,102,"1670 LINDEN AVE, BOULDER, CO",40.040987099999995,-105.27651627939284,2020-07
Res,Ranch,Average,1965,1204,1204,0,1204,Attached,420,7201,0,2021-07-08 00:00:00,920000.0,1119400.0,102,"1680 LINDEN AVE, BOULDER, CO",40.04093615,-105.27628811649684,2021-07
Res,Split-Level,Average,2000,1637,0,0,0,Attached,264,6853,0,2022-05-20 00:00:00,1325000.0,1325000.0,102,"1720 LINDEN AVE, BOULDER, CO",40.040985649999996,-105.2756126760296,2022-05
Res,Ranch,Good,1971,1999,0,0,0,Attached,420,34288,0,2019-07-08 00:00:00,2500000.0,3689500.0,102,"2140 LINDEN AVE, BOULDER, CO",40.04059665,-105.2697096774734,2019-07
Res,2-3 Story,Excellent,2010,3380,0,0,0,Multiple,1552,39961,0,2021-10-29 00:00:00,4715000.0,5373700.0,102,"2500 LINDEN AVE, BOULDER, CO",40.04065464999999,-105.26400137122602,2021-10
Res,2-3 Story,Very Good,1993,3226,1438,1110,328,Multiple,766,9987,0,2022-02-18 00:00:00,1285000.0,1342200.0,102,"2845 LINKS DR, BOULDER, CO",40.04138775,-105.25643357588032,2022-02
Res,2-3 Story,Very Good,1997,2616,1254,1129,125,Attached,762,7709,0,2021-10-27 00:00:00,1365000.0,1555700.0,102,"2860 LINKS DR, BOULDER, CO",40.04095545,-105.25602214623893,2021-10
Res,Ranch,Average,2005,1223,0,0,0,Attached,308,9086,0,2022-03-31 00:00:00,1237500.0,1264700.0,102,"2610 LLOYD CIR, BOULDER, CO",40.03842075,-105.26289393030844,2022-03
Res,Ranch,Average,2009,1223,0,0,0,Attached,308,9016,0,2020-03-18 00:00:00,900000.0,1286000.0,102,"2611 LLOYD CIR, BOULDER, CO",40.03883625,-105.26288634612754,2020-03
Res,Ranch,Average,1986,1814,1462,1462,0,Attached,420,9902,0,2020-07-15 00:00:00,775000.0,1063800.0,102,"2898 LOMA PL, UNINCORPORATED, CO",,,2020-07
Res,Ranch,Good,1985,2132,919,646,273,Attached,460,10460,0,2019-12-02 00:00:00,1047000.0,1529600.0,102,"1785 LOMBARDY DR, BOULDER, CO",40.0420323,-105.27436369194601,2019-12
Res,Ranch,Average,2005,1577,880,780,100,,0,6516,0,2022-03-08 00:00:00,1450000.0,1481900.0,102,"2865 MADERA CT, UNINCORPORATED, CO",,,2022-03
Res,Ranch,Average,2007,1700,880,880,0,Attached,420,6972,0,2022-02-25 00:00:00,1217000.0,1271200.0,102,"2956 MADERA CT, UNINCORPORATED, CO",,,2022-02
Res,2-3 Story,Good,2005,3376,1560,1301,259,Attached,572,7581,0,2021-01-21 00:00:00,1175000.0,1516000.0,102,"3344 MARTINIQUE AVE, BOULDER, CO",40.04900875,-105.25198383592557,2021-01
Res,2-3 Story,Very Good,2000,2946,1360,1200,160,Attached,500,7623,0,2021-07-23 00:00:00,1620000.0,1971100.0,102,"3725 MARTINIQUE AVE, BOULDER, CO",40.0493586,-105.25001440772061,2021-07
Res,2-3 Story,Good,2013,2653,1283,800,483,Attached,400,4702,0,2020-01-10 00:00:00,980000.0,1428700.0,102,"1802 MARY LN, BOULDER, CO",40.0599619,-105.27494247289235,2020-01
Res,2-3 Story,Good,2009,2514,1271,1144,127,Attached,422,4939,0,2020-09-09 00:00:00,985000.0,1325100.0,102,"1808 MARY LN, BOULDER, CO",40.05997025,-105.27474284679886,2020-09
Res,Ranch,Very Good,1995,3256,504,0,504,Detached,836,23655,0,2022-04-28 00:00:00,6000000.0,6000000.0,102,"1340 MEADOW AVE, BOULDER, CO",40.042545,-105.27912051382316,2022-04
Res,2-3 Story,Excellent,2015,4944,760,760,0,Attached,846,35503,0,2020-09-04 00:00:00,6650000.0,8946200.0,102,"2260 MEADOW AVE, BOULDER, CO",40.04158285,-105.26746829999999,2020-09
Res,Ranch,Very Good,2011,2696,2693,2069,624,Attached,760,40240,0,2019-11-05 00:00:00,4200000.0,6148400.0,102,"2395 MEADOW AVE, BOULDER, CO",40.042522500000004,-105.26568858789062,2019-11
Res,2-3 Story,Good,2005,2700,1176,721,455,Attached,712,8501,0,2021-11-08 00:00:00,1500000.0,1672700.0,102,"3940 MONTCLAIR LN, BOULDER, CO",40.0464543,-105.2463136326572,2021-11
Res,2-3 Story,Good,2000,2627,1324,993,331,Attached,552,7204,0,2021-08-13 00:00:00,1250000.0,1488000.0,102,"3971 MONTCLAIR LN, BOULDER, CO",40.04692625,-105.24599533058591,2021-08
Res,2-3 Story,Good,2009,2322,1120,1058,62,Attached,568,7061,0,2020-08-13 00:00:00,1148500.0,1545300.0,102,"3980 MONTCLAIR LN, BOULDER, CO",40.04709525,-105.24552973058377,2020-08
Res,Ranch,Average,1972,1146,925,0,925,Attached,400,6015,0,2021-11-08 00:00:00,714500.0,787800.0,102,"3762 MONTEREY PL, UNINCORPORATED, CO",,,2021-11
Res,Split-Level,Average,1975,1544,650,650,0,Attached,475,6765,0,2022-06-01 00:00:00,890000.0,890000.0,102,"3825 MONTEREY PL, UNINCORPORATED, CO",,,2022-06
Res,Ranch,Good,1995,1964,957,957,0,Attached,378,7198,0,2020-03-06 00:00:00,1175000.0,1679000.0,102,"1430 MOSS ROCK PL, BOULDER, CO",40.04173795,-105.2795214,2020-03
Res,Ranch,Very Good,2010,1659,1257,1257,0,Attached,502,7583,0,2021-08-25 00:00:00,2500000.0,2976000.0,102,"1440 MOSS ROCK PL, BOULDER, CO",40.04176485,-105.27926327743847,2021-08
Res,2-3 Story,Very Good,2005,2527,1459,1314,145,Attached,662,8831,0,2021-11-29 00:00:00,1350000.0,1505400.0,102,"4255 NASSAU PL, BOULDER, CO",40.0491102,-105.24695183165767,2021-11
Res,Ranch,Average,1990,1245,1245,1120,125,Attached,400,3123,0,2021-02-18 00:00:00,825000.0,1055500.0,102,"2864 NEBRINA PL, UNINCORPORATED, CO",,,2021-02
Res,Ranch,Average,1980,1402,1178,1060,118,Attached,420,3088,0,2021-03-19 00:00:00,700000.0,885500.0,102,"2884 NEBRINA PL, UNINCORPORATED, CO",,,2021-03
Res,Ranch,Good,1995,1664,1664,1664,0,Attached,528,16386,0,2020-07-09 00:00:00,1400000.0,1912700.0,102,"2050 NEHER LN, BOULDER, CO",40.0423605,-105.2717655,2020-07
Res,2-3 Story,Very Good,2004,3698,1883,1496,387,Attached,756,9628,0,2020-11-04 00:00:00,1615000.0,2129400.0,102,"4009 NEVIS ST, BOULDER, CO",40.04766085,-105.25365002388892,2020-11
Res,2-3 Story,Very Good,2003,3703,1955,0,1955,Attached,420,8071,0,2020-09-08 00:00:00,1275000.0,1706800.0,102,"4017 NEVIS ST, BOULDER, CO",40.0479087,-105.25358339471603,2020-09
Res,2-3 Story,Very Good,1999,3382,1616,1212,404,Attached,627,7855,0,2020-03-24 00:00:00,1250000.0,1786100.0,102,"4026 NEVIS ST, BOULDER, CO",40.04810145,-105.25293369952522,2020-03
Res,2-3 Story,Very Good,2000,3136,1578,1500,78,Attached,718,8991,0,2020-08-13 00:00:00,1350000.0,1834500.0,102,"4064 NEVIS ST, BOULDER, CO",40.048632049999995,-105.2530805187225,2020-08
Res,2-3 Story,Very Good,2006,3861,1790,1790,0,Attached,612,7903,0,2022-05-06 00:00:00,1900000.0,1888000.0,102,"4087 NEVIS ST, BOULDER, CO",40.04896505,-105.25357456027287,2022-05
Res,2-3 Story,Very Good,2006,3390,1691,971,720,Attached,600,12925,0,2020-07-24 00:00:00,1195000.0,1633400.0,102,"4120 NEVIS ST, BOULDER, CO",40.0495449,-105.25304494760061,2020-07
Res,2-3 Story,Average,2012,2456,0,0,0,Attached,483,6081,0,2020-02-21 00:00:00,944000.0,1362500.0,102,"2934 NOGALES CT, UNINCORPORATED, CO",,,2020-02
Res,2-3 Story,Average,1990,2096,0,0,0,Attached,483,6081,0,2019-11-12 00:00:00,640000.0,936900.0,102,"2934 NOGALES CT, UNINCORPORATED, CO",,,2019-11
Res,2-3 Story,Average,1990,1486,654,608,46,Detached,440,4440,0,2020-05-28 00:00:00,830000.0,1156500.0,102,"3859 NORTHBROOK DR, BOULDER, CO",40.0448113,-105.26059688661178,2020-05
